package_path,package_display_name,package_revision,archive_url,archive_size,archive_checksum
cmake;3.18.1,CMake 3.18.1,3.18.1,https://maven.myket.ir/android-sdk/7c386a739f915f5bd60051f2572c24782388e807.cmake-3.18.1-windows.zip,14676950,63723e9657a3ce1fc3ae078229c6199af80b76bd
cmake;3.18.1,CMake 3.18.1,3.18.1,https://maven.myket.ir/android-sdk/ba34c321f92f6e6fd696c8354c262c122f56abf8.cmake-3.18.1-darwin.zip,18505220,809fdc8e14c745c6df4e506cc2157910f50b9cd9
cmake;3.18.1,CMake 3.18.1,3.18.1,https://maven.myket.ir/android-sdk/cmake-3.18.1-linux.zip,21005945,9435bbe2120763871c75c37a365451b48c007fed
cmake;3.6.4111459,CMake 3.6.4111459,3.6.4111459,https://maven.myket.ir/android-sdk/cmake-3.6.4111459-darwin-x86_64.zip,12295830,c9b02d630079783c6d67cb91488b622cfcd9765c
cmake;3.6.4111459,CMake 3.6.4111459,3.6.4111459,https://maven.myket.ir/android-sdk/cmake-3.6.4111459-linux-x86_64.zip,13980243,71c539b9c33f0943e9ad6251fea0b161c0b70782
cmake;3.6.4111459,CMake 3.6.4111459,3.6.4111459,https://maven.myket.ir/android-sdk/cmake-3.6.4111459-windows-x86_64.zip,10428915,4c4730dc3f399b2fa9ab701112d2c439368a59a5
cmake;3.10.2.4988404,CMake 3.10.2.4988404,3.10.2,https://maven.myket.ir/android-sdk/cmake-3.10.2-darwin-x86_64.zip,13447295,f227a85cb53dcb927ac52a5a717f647c4a29bf3b
cmake;3.10.2.4988404,CMake 3.10.2.4988404,3.10.2,https://maven.myket.ir/android-sdk/cmake-3.10.2-linux-x86_64.zip,14275684,439e8799bf59f724f104bf62784b2985f1bfe561
cmake;3.10.2.4988404,CMake 3.10.2.4988404,3.10.2,https://maven.myket.ir/android-sdk/cmake-3.10.2-windows-x86_64.zip,11899659,0a75b9c5bf558dc31caad7241a44515064656486
extras;google;auto,Android Auto Desktop Head Unit Emulator,2,https://maven.myket.ir/android-sdk/desktop-head-unit-darwin-x64_r02.0.zip,8030009,d4d12a2173fef608ad62b94fed3a112bfa146759
extras;google;auto,Android Auto Desktop Head Unit Emulator,2,https://maven.myket.ir/android-sdk/desktop-head-unit-linux-x64_r02.0.zip,6895443,77e3f80c2834e1fad33f56539ceb0215da408fab
extras;google;auto,Android Auto Desktop Head Unit Emulator,2,https://maven.myket.ir/android-sdk/desktop-head-unit-windows-x64_r02.0.zip,6801703,680418d5aca256cce151eb7f9527294e95b6bb8a
extras;google;auto,Android Auto Desktop Head Unit Emulator,2.1,https://maven.myket.ir/android-sdk/desktop-head-unit-darwin-x64_r02.1.zip,7797329,4f8a3d3e32b27de1fc190d149039842e76a55bdd
extras;google;auto,Android Auto Desktop Head Unit Emulator,2.1,https://maven.myket.ir/android-sdk/desktop-head-unit-linux-x64_r02.1.zip,6927985,5d87eb87a1421e59d528eac1f5cdd406c0b39f51
extras;google;auto,Android Auto Desktop Head Unit Emulator,2.1,https://maven.myket.ir/android-sdk/desktop-head-unit-windows-x64_r02.1.zip,7012059,c27bf84e59dda7b79315b6ca2a314063feffd6ac
platform-tools,Android SDK Platform-Tools,37.0.0,https://maven.myket.ir/android-sdk/platform-tools_r37.0.0-linux.zip,9167924,bcf323933980a59dccc3f14c339aed5fb2171163
platform-tools,Android SDK Platform-Tools,37.0.0,https://maven.myket.ir/android-sdk/platform-tools_r37.0.0-darwin.zip,16442198,ff8facde137e57994112672a0d0f411a3ca7b201
platform-tools,Android SDK Platform-Tools,37.0.0,https://maven.myket.ir/android-sdk/platform-tools_r37.0.0-win.zip,8092184,8a8351438a9bde81726129214940e0275f7949c7
emulator,Android Emulator,36.6.3,https://maven.myket.ir/android-sdk/emulator-linux_x64-15142779.zip,347008218,4d1ddbbcc6d708fd933b08931163182e0e205ad0
emulator,Android Emulator,36.6.3,https://maven.myket.ir/android-sdk/emulator-darwin_x64-15142779.zip,462646251,a3718deefc7d16ef3376626807cebcadb73ca5f4
emulator,Android Emulator,36.6.3,https://maven.myket.ir/android-sdk/emulator-windows_x64-15142779.zip,428894868,8f5ff31b854cf4f9eaf15c1b571148240edfcaf4
emulator,Android Emulator,36.5.10,https://maven.myket.ir/android-sdk/emulator-linux_x64-15081367.zip,331543272,9f03296214df837c608d0d101e5e03ebcebb4343
emulator,Android Emulator,36.5.10,https://maven.myket.ir/android-sdk/emulator-darwin_x64-15081367.zip,449808912,3ad9f81115436aed6b4feb76f8e5d3e356f2f6e0
emulator,Android Emulator,36.5.10,https://maven.myket.ir/android-sdk/emulator-windows_x64-15081367.zip,418622111,1d5cc76415b9717cec08694d171ceb526b1dedb7
tools,Android SDK Tools,26.1.1,https://maven.myket.ir/android-sdk/sdk-tools-darwin-4333796.zip,103022432,ed85ea7b59bc3483ce0af4c198523ba044e083ad
tools,Android SDK Tools,26.1.1,https://maven.myket.ir/android-sdk/sdk-tools-linux-4333796.zip,154582459,8c7c28554a32318461802c1291d76fccfafde054
tools,Android SDK Tools,26.1.1,https://maven.myket.ir/android-sdk/sdk-tools-windows-4333796.zip,156136858,aa298b5346ee0d63940d13609fe6bec621384510
